time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.0780202695172,-0.0792612713507,11.7734988282,6.27028583934,0.0359801335952,0.0,-0.213583140481,-0.193184306336,2.68136848746,0.0307310232925,0.0461773675803,0.0,424.13765800035515,425.15962554125383,427.4142236661534,425.2357998245485
1.3200000000000007,-0.0915485196684,-0.0910986280416,11.9362443247,6.2719553303,0.0385654884123,0.0,-0.237612653434,-0.201223064617,2.74332456054,0.021267096672,0.0360623534693,0.0,432.35765596432304,431.5056893897865,432.2056242158145,431.40748156294234
1.3800000000000008,-0.106592788272,-0.103394461864,12.1033544429,6.27268175445,0.0411195977909,0.0,-0.264093051055,-0.20852164745,2.82679849391,-0.0213448196981,0.0531455939505,0.0,438.3759102172111,439.79412410687263,440.8835178413432,437.34867050343087
1.4400000000000008,-0.123278276496,-0.116122334148,12.2753799587,6.27173861247,0.0451155243604,0.0,-0.292446441538,-0.215846919476,2.90716227246,-0.00634336170118,0.0850255688102,0.0,437.5376661839174,440.18690470187937,437.68578168942014,438.93258479503857
1.5000000000000009,-0.141650113114,-0.129280480777,12.4500276392,6.27110139176,0.049873985725,0.0,-0.32038616226,-0.222801195656,2.91438167338,-0.020952843552,0.0643011525284,0.0,415.8903407246708,414.076517883282,416.00064485277824,414.7194784189393
1.560000000000001,-0.161969641493,-0.142916241674,12.6288515489,6.26988064108,0.0540748042079,0.0,-0.357346839755,-0.231851962893,3.04604155459,-0.0191587733175,0.0795065935391,0.0,454.41607202882784,455.6368828057739,455.2947631811744,455.43831148923454
1.620000000000001,-0.184805809021,-0.157171164672,12.8192920919,6.26826680938,0.0586016808508,0.0,-0.404403531395,-0.243464592473,3.30122859729,-0.0506179156417,0.0657614420347,0.0,491.82046675877996,490.8052072812274,494.6166295150444,492.2940798760094
1.680000000000001,-0.210499839633,-0.172152612139,13.0237401767,6.2648431279,0.0627537219669,0.0,-0.452508554578,-0.25628340382,3.51303133173,-0.0748243017261,0.0753152552039,0.0,480.2908775542422,481.01814625239194,483.09941845181436,481.2685550184074
1.740000000000001,-0.23881966171,-0.187882455292,13.2351892301,6.26040235357,0.0672272260929,0.0,-0.491889139608,-0.268446141607,3.53515311479,-0.0724384551008,0.0730009490472,0.0,424.2586275572238,424.0645041407912,424.2526060246751,424.45285992502784
1.8000000000000012,-0.27033620542,-0.204680051751,13.4589915978,6.25735892604,0.0715140724639,0.0,-0.559204795387,-0.291950532484,3.92359549442,-0.0255938054782,0.0681456912327,0.0,531.4776302517923,531.1477535879291,530.6469167133444,533.8512043632395
1.8600000000000012,-0.305228665106,-0.222679900029,13.6952053926,6.25642478855,0.0759301006768,0.0,-0.604261350854,-0.308149435178,3.95005678627,-0.000689036860447,0.0827316602751,0.0,427.5371374974262,428.78255240086713,428.50486889541486,430.61697887832946
1.9200000000000013,-0.343278176574,-0.241792498002,13.937775134,6.25615447127,0.0816098608145,0.0,-0.664623809724,-0.328935269518,4.13487564558,-0.0135075329895,0.111576976033,0.0,478.47632045720667,480.67399938048334,477.1581711700222,476.1786075505524
1.9800000000000013,-0.384838577835,-0.262079802375,14.1884101225,6.25528838964,0.0887679461988,0.0,-0.721391148072,-0.347382005965,4.21922559802,-0.0163565927854,0.13144733492,0.0,447.8813624884645,449.50709233104993,449.8949726195451,449.6643245059253
2.0400000000000014,-0.429602347131,-0.283382359917,14.4402070573,6.25472665863,0.0965136916924,0.0,-0.771379806099,-0.362766633858,4.17408322468,0.00186093923917,0.123926581391,0.0,407.78159933133094,407.12602459240804,407.10765362356415,408.7347275654592
2.1000000000000014,-0.47743280161,-0.305597381308,14.6886900779,6.25467579791,0.104005064806,0.0,-0.823572166193,-0.377737177651,4.10883378752,-0.00690580106877,0.126651740864,0.0,401.22599922170116,401.48935717983954,400.0781087159673,399.27903025523835
2.1600000000000015,-0.528974531044,-0.328837447849,14.9376008987,6.25420626073,0.111308094859,0.0,-0.895194816711,-0.39696523163,4.1877834756,-0.00973185686414,0.109370754201,0.0,449.29076347031946,447.90046287798697,447.52818563324087,447.29819442246855
